unix_timestamp,bid,ask,mid
1759176106.837509,1.8557,1.8558,1.855750
1759176107.1219306,1.8557,1.8558,1.855750
1759176107.413687,1.8557,1.8558,1.855750
1759176107.6654954,1.8558,1.8559,1.855850
1759176107.922486,1.8558,1.8559,1.855850
1759176108.238078,1.8558,1.8559,1.855850
1759176108.4379556,1.8558,1.8559,1.855850
1759176108.7249134,1.8558,1.8559,1.855850
1759176109.0974874,1.8558,1.8559,1.855850
1759176109.3897178,1.8558,1.8559,1.855850
1759176109.647947,1.8558,1.8559,1.855850
1759176109.9985707,1.8558,1.8559,1.855850
1759176110.2539787,1.855,1.8551,1.855050
1759176110.5639727,1.855,1.8551,1.855050
1759176110.7616458,1.8556,1.8557,1.855650
1759176111.012733,1.856,1.8561,1.856050
1759176111.3091614,1.8557,1.8561,1.855900
1759176111.5234282,1.8556,1.8557,1.855650
1759176111.7784853,1.8556,1.8557,1.855650
1759176112.0310555,1.8554,1.8556,1.855500
1759176112.2876728,1.8554,1.8555,1.855450
1759176112.5537062,1.8553,1.8554,1.855350
1759176112.8101156,1.8553,1.8554,1.855350
1759176113.0662453,1.8553,1.8554,1.855350
1759176113.4239395,1.8553,1.8554,1.855350
1759176113.8119714,1.8553,1.8554,1.855350
1759176114.0959382,1.855,1.8551,1.855050
1759176114.3484097,1.8548,1.8549,1.854850
1759176114.6018145,1.8546,1.8548,1.854700
1759176114.8602831,1.8546,1.8547,1.854650
1759176115.1187353,1.8546,1.8547,1.854650
1759176115.461104,1.8546,1.8547,1.854650
1759176115.717439,1.8543,1.8544,1.854350
1759176115.9678607,1.8543,1.8544,1.854350
1759176116.2252717,1.854,1.8542,1.854100
1759176116.477134,1.854,1.8541,1.854050
1759176116.743122,1.854,1.8541,1.854050
1759176117.24075,1.854,1.8541,1.854050
1759176117.4717855,1.8539,1.8543,1.854100
1759176117.735733,1.8542,1.8543,1.854250
1759176117.9863908,1.8542,1.8543,1.854250
1759176118.2420485,1.8542,1.8543,1.854250
1759176118.512726,1.8542,1.8543,1.854250
1759176118.7699971,1.8542,1.8543,1.854250
1759176119.1482427,1.8542,1.8543,1.854250
1759176119.4358025,1.8542,1.8543,1.854250
1759176119.7110195,1.8546,1.8549,1.854750
1759176119.9731765,1.8548,1.8549,1.854850
1759176120.301883,1.8548,1.8549,1.854850
1759176120.6033738,1.8548,1.8549,1.854850
1759176120.874563,1.8537,1.8544,1.854050
1759176121.1258817,1.853,1.8536,1.853300
1759176121.376833,1.8521,1.8528,1.852450
1759176121.6283276,1.8524,1.8525,1.852450
1759176121.8807492,1.8524,1.8525,1.852450
1759176122.1454535,1.8524,1.8525,1.852450
1759176122.5987604,1.8524,1.8525,1.852450
1759176122.9856753,1.8524,1.8525,1.852450
1759176123.2404885,1.852,1.8521,1.852050
1759176123.4903226,1.8519,1.852,1.851950
1759176123.754494,1.8519,1.852,1.851950
1759176124.0157988,1.8519,1.852,1.851950
1759176124.3203743,1.8515,1.8519,1.851700
1759176124.5682127,1.8518,1.8519,1.851850
1759176124.8711998,1.8518,1.8521,1.851950
1759176125.121127,1.8522,1.8523,1.852250
1759176125.3804772,1.8522,1.8523,1.852250
1759176125.6549911,1.8522,1.8528,1.852500
1759176125.902657,1.8535,1.8536,1.853550
1759176126.1678846,1.8539,1.854,1.853950
1759176126.4197977,1.8539,1.854,1.853950
1759176126.671137,1.8539,1.854,1.853950
1759176126.9648721,1.8539,1.854,1.853950
1759176127.2203445,1.8539,1.854,1.853950
1759176127.4705677,1.854,1.8541,1.854050
1759176127.719189,1.854,1.8541,1.854050
1759176127.973411,1.854,1.8541,1.854050
1759176128.260944,1.854,1.8541,1.854050
1759176128.5150137,1.8535,1.8536,1.853550
1759176128.7665045,1.8533,1.8536,1.853450
1759176129.0266824,1.8533,1.8534,1.853350
1759176129.316304,1.8533,1.8534,1.853350
1759176129.5480714,1.8533,1.8534,1.853350
1759176129.7968411,1.8535,1.8536,1.853550
1759176130.0532706,1.8535,1.8537,1.853600
1759176130.3057418,1.8536,1.8539,1.853750
1759176130.5607274,1.8532,1.8536,1.853400
1759176130.812768,1.8532,1.8536,1.853400
1759176131.0749836,1.8532,1.8533,1.853250
1759176131.3534808,1.8533,1.8538,1.853550
1759176131.603677,1.8539,1.854,1.853950
1759176131.856292,1.854,1.8545,1.854250
1759176132.1059997,1.8545,1.8546,1.854550
1759176132.3624084,1.8545,1.8546,1.854550
1759176132.6264176,1.8545,1.8546,1.854550
1759176132.879377,1.8541,1.8543,1.854200
1759176133.1325023,1.8541,1.8542,1.854150
1759176133.4163625,1.8541,1.8546,1.854350
1759176133.68158,1.8541,1.8542,1.854150
1759176133.9691398,1.8541,1.8546,1.854350
1759176134.2302136,1.8538,1.8539,1.853850
1759176134.47163,1.8538,1.8539,1.853850
1759176134.7583241,1.8538,1.8539,1.853850
1759176135.0130837,1.8537,1.8538,1.853750
1759176135.270923,1.8537,1.8538,1.853750
1759176135.5243378,1.8537,1.8538,1.853750
1759176135.7739341,1.854,1.8545,1.854250
1759176136.036737,1.8541,1.8542,1.854150
1759176136.31233,1.8541,1.8544,1.854250
1759176136.5710874,1.8541,1.8542,1.854150
1759176136.843973,1.8541,1.8542,1.854150
1759176137.0969613,1.854,1.8545,1.854250
1759176137.3489246,1.8538,1.8544,1.854100
1759176137.629005,1.854,1.8541,1.854050
1759176137.8800168,1.854,1.8543,1.854150
1759176138.1304288,1.854,1.8541,1.854050
1759176138.389015,1.8537,1.8538,1.853750
1759176138.6480234,1.8537,1.8538,1.853750
1759176138.910336,1.8538,1.8543,1.854050
1759176139.1707883,1.8537,1.8542,1.853950
1759176139.4260213,1.8538,1.8539,1.853850
1759176139.7117767,1.8538,1.8539,1.853850
1759176139.9626122,1.8538,1.8539,1.853850
1759176140.2306168,1.8534,1.8539,1.853650
1759176140.4805691,1.8531,1.8535,1.853300
1759176140.7327442,1.8531,1.8535,1.853300
1759176141.0055923,1.8537,1.854,1.853850
1759176141.2842839,1.8539,1.854,1.853950
1759176141.5314631,1.8539,1.854,1.853950
1759176141.792667,1.8539,1.854,1.853950
1759176142.1041074,1.8539,1.854,1.853950
1759176142.3557312,1.8536,1.854,1.853800
1759176142.6094801,1.8538,1.8539,1.853850
1759176142.906954,1.8538,1.8539,1.853850
1759176143.1971707,1.8538,1.8539,1.853850
1759176143.455612,1.8543,1.8544,1.854350
1759176143.7075374,1.8543,1.8544,1.854350
1759176143.9632702,1.8543,1.8544,1.854350
1759176144.2449923,1.8543,1.8544,1.854350
1759176144.4757733,1.854,1.8542,1.854100
1759176144.7332816,1.8536,1.8543,1.853950
1759176144.9893782,1.8537,1.8542,1.853950
1759176145.2463655,1.8538,1.8542,1.854000
1759176145.500849,1.8538,1.8542,1.854000
1759176145.797788,1.8538,1.8542,1.854000
1759176146.0653334,1.8541,1.8542,1.854150
1759176146.315089,1.8541,1.8542,1.854150
1759176146.6035354,1.8541,1.8542,1.854150
1759176146.8568685,1.8536,1.8537,1.853650
1759176147.1098473,1.8536,1.8537,1.853650
1759176147.3662207,1.8536,1.8537,1.853650
1759176147.655995,1.8536,1.8537,1.853650
1759176148.1593676,1.8536,1.8537,1.853650
1759176148.4601107,1.8536,1.8539,1.853750
1759176148.725666,1.8537,1.8538,1.853750
1759176148.990015,1.8537,1.8538,1.853750
1759176149.2743125,1.8537,1.854,1.853850
1759176149.5340796,1.8538,1.8539,1.853850
1759176149.7857518,1.8538,1.8539,1.853850
1759176150.0459883,1.8536,1.8537,1.853650
1759176150.3109474,1.8535,1.8537,1.853600
1759176150.567932,1.8535,1.8536,1.853550
1759176150.8209043,1.8535,1.8536,1.853550
1759176151.075099,1.8532,1.8533,1.853250
1759176151.3244572,1.853,1.8531,1.853050
1759176151.601508,1.8529,1.853,1.852950
1759176151.8719773,1.8529,1.853,1.852950
1759176152.1117537,1.8527,1.8528,1.852750
1759176152.3622243,1.8526,1.8528,1.852700
1759176152.6123362,1.8524,1.8528,1.852600
1759176152.870407,1.8527,1.8528,1.852750
1759176153.1418304,1.8527,1.8528,1.852750
1759176153.3918056,1.8528,1.853,1.852900
1759176153.650801,1.8528,1.8529,1.852850
1759176153.9269888,1.8528,1.8529,1.852850
1759176154.1983526,1.8524,1.8525,1.852450
1759176154.4320002,1.8524,1.8525,1.852450
1759176154.696275,1.8524,1.8525,1.852450
1759176154.9656577,1.8524,1.8525,1.852450
1759176155.2137976,1.8524,1.8525,1.852450
1759176155.463745,1.8527,1.8528,1.852750
1759176155.7483804,1.8526,1.8528,1.852700
1759176156.0531738,1.8527,1.8528,1.852750
1759176156.31715,1.8527,1.8528,1.852750
1759176156.5796075,1.8527,1.8528,1.852750
1759176156.8206193,1.8527,1.8528,1.852750
1759176157.082199,1.8531,1.8532,1.853150
1759176157.3552053,1.8531,1.8534,1.853250
1759176157.6128502,1.8533,1.8534,1.853350
1759176157.862601,1.8528,1.8533,1.853050
1759176158.1138015,1.8528,1.8529,1.852850
1759176158.3780725,1.8528,1.8529,1.852850
1759176158.6672444,1.8528,1.8529,1.852850
1759176158.9232776,1.8528,1.8529,1.852850
1759176159.2234206,1.8532,1.8533,1.853250
1759176159.443501,1.8532,1.8533,1.853250
1759176159.6921847,1.8532,1.8533,1.853250
1759176159.9565895,1.8532,1.8535,1.853350
1759176160.2049413,1.8532,1.8535,1.853350
1759176160.4955482,1.8534,1.8535,1.853450
1759176160.7490354,1.8535,1.8536,1.853550
1759176161.0033436,1.8538,1.8543,1.854050
1759176161.2529132,1.8542,1.8544,1.854300
1759176161.5035758,1.8543,1.8544,1.854350
1759176161.7645206,1.8543,1.8545,1.854400
1759176162.0272367,1.8544,1.8545,1.854450
1759176162.2870033,1.8544,1.8546,1.854500
1759176162.543569,1.8541,1.8543,1.854200
1759176162.8342977,1.8541,1.8542,1.854150
1759176163.1039221,1.8543,1.8544,1.854350
1759176163.3645422,1.8543,1.8544,1.854350
1759176163.6185164,1.8543,1.8544,1.854350
1759176163.9415634,1.8543,1.8544,1.854350
1759176164.2586002,1.8543,1.855,1.854650
1759176164.5099535,1.8548,1.8549,1.854850
1759176164.7605557,1.8548,1.8549,1.854850
1759176165.0337546,1.8548,1.8549,1.854850
1759176165.3183975,1.8551,1.8552,1.855150
1759176165.627584,1.8551,1.8552,1.855150
1759176165.8343863,1.8551,1.8552,1.855150
1759176166.1946273,1.8551,1.8552,1.855150
1759176166.479915,1.8551,1.8552,1.855150
1759176166.7393308,1.8551,1.8559,1.855500
1759176166.9808269,1.8558,1.8559,1.855850
1759176167.2399518,1.8559,1.8561,1.856000
1759176167.4826646,1.856,1.8561,1.856050
1759176167.7330818,1.8556,1.8557,1.855650
1759176167.998778,1.8556,1.8557,1.855650
1759176168.2920535,1.8556,1.8557,1.855650
1759176168.7299259,1.856,1.8561,1.856050
1759176168.994577,1.856,1.8561,1.856050
1759176169.2460363,1.856,1.8561,1.856050
1759176169.5428662,1.856,1.8561,1.856050
1759176169.798026,1.856,1.8561,1.856050
1759176170.0543687,1.8556,1.8557,1.855650
1759176170.3499992,1.854,1.8544,1.854200
1759176170.6153877,1.854,1.8541,1.854050
1759176170.8514502,1.854,1.8541,1.854050
1759176171.1165714,1.854,1.8541,1.854050
1759176171.3751707,1.854,1.8541,1.854050
1759176171.650145,1.854,1.8541,1.854050
1759176172.1647797,1.854,1.8541,1.854050
1759176172.534159,1.854,1.8541,1.854050
1759176172.854194,1.854,1.8541,1.854050
1759176173.3405242,1.8541,1.8542,1.854150
1759176173.6038563,1.8535,1.8539,1.853700
1759176173.8591027,1.8534,1.8536,1.853500
1759176174.1140285,1.8534,1.8535,1.853450
1759176174.3732584,1.8534,1.8535,1.853450
1759176174.6252117,1.8534,1.8535,1.853450
1759176174.9489665,1.854,1.8542,1.854100
1759176175.19938,1.8541,1.8542,1.854150
1759176175.4527757,1.8542,1.8547,1.854450
1759176175.7119074,1.8546,1.8547,1.854650
1759176175.959981,1.8546,1.8547,1.854650
1759176176.2343721,1.8546,1.8547,1.854650
1759176176.490855,1.8546,1.8547,1.854650
1759176176.831585,1.8546,1.8552,1.854900
1759176177.104564,1.8552,1.8553,1.855250
1759176177.3441553,1.8556,1.856,1.855800
1759176177.580847,1.8559,1.856,1.855950
1759176177.8341253,1.8561,1.8562,1.856150
1759264957.5602565,1.6568,1.6569,1.656850
1759264964.1976018,1.6565,1.6567,1.656600
1759264964.2621243,1.6565,1.6567,1.656600
1759264964.5203109,1.6566,1.6567,1.656650
1759264964.770962,1.6567,1.6571,1.656900
1759264965.0206053,1.6567,1.6568,1.656750
1759264965.2727349,1.6564,1.6565,1.656450
1759264965.5273762,1.6565,1.6566,1.656550
1759264965.7818136,1.6568,1.657,1.656900
1759264966.0324347,1.6569,1.6572,1.657050
1759264966.296197,1.6569,1.6571,1.657000
1759264966.567529,1.6571,1.6572,1.657150
1759264966.8202543,1.6571,1.6572,1.657150
1759264967.1479762,1.6571,1.6572,1.657150
1759264967.4609892,1.6571,1.6572,1.657150
1759264967.9531467,1.6571,1.6572,1.657150
1759264968.2370412,1.6566,1.6567,1.656650
1759264968.4860969,1.6566,1.6567,1.656650
1759264968.7367718,1.6566,1.6567,1.656650
1759264968.9941976,1.6566,1.6567,1.656650
1759264969.2464807,1.6566,1.6567,1.656650
1759264969.555443,1.6566,1.657,1.656800
1759264969.8174365,1.6566,1.6567,1.656650
1759264970.0752952,1.6566,1.6567,1.656650
1759264970.3463128,1.6566,1.6568,1.656700
1759264970.5985584,1.6567,1.6568,1.656750
1759264970.8712504,1.6566,1.6567,1.656650
1759264971.1288502,1.6565,1.6566,1.656550
1759264971.4171255,1.6565,1.6566,1.656550
1759264971.6390955,1.6562,1.6565,1.656350
1759264971.905116,1.6562,1.6565,1.656350
1759264972.1918647,1.6562,1.6565,1.656350
1759264972.445538,1.6562,1.6565,1.656350
1759264972.779147,1.6562,1.6564,1.656300
1759264973.0455232,1.6561,1.6564,1.656250
1759264973.310423,1.6561,1.6564,1.656250
1759264973.5699205,1.6561,1.6564,1.656250
1759264973.8312433,1.6562,1.6564,1.656300
1759264974.098001,1.6562,1.6564,1.656300
1759264974.3697073,1.6562,1.6564,1.656300
1759264974.6210887,1.6563,1.6565,1.656400
1759264974.8881762,1.6562,1.6565,1.656350
1759264975.160978,1.6564,1.6565,1.656450
1759264975.3981578,1.6565,1.6568,1.656650
1759264975.6635387,1.6565,1.6569,1.656700
1759264975.9178708,1.6565,1.6568,1.656650
1759264976.175109,1.6565,1.6568,1.656650
1759264976.5412695,1.6567,1.6568,1.656750
1759264976.7953923,1.6568,1.6572,1.657000
1759264977.0452864,1.6571,1.6572,1.657150
1759264977.3377285,1.6574,1.658,1.657700
1759264977.5894365,1.6575,1.6579,1.657700
1759264977.840763,1.6575,1.6579,1.657700
1759264978.091323,1.6576,1.6579,1.657750
1759264978.3411574,1.6577,1.658,1.657850
1759264978.6041687,1.6577,1.658,1.657850
1759264978.8690176,1.6576,1.6579,1.657750
1759264979.126045,1.6576,1.6579,1.657750
1759264979.4207258,1.6576,1.6577,1.657650
1759264979.6938224,1.6576,1.6577,1.657650
1759264979.975216,1.6576,1.6578,1.657700
1759264980.2864475,1.6576,1.6578,1.657700
1759264980.5641744,1.6579,1.658,1.657950
1759264980.8163326,1.6581,1.6583,1.658200
1759264981.0687897,1.658,1.6581,1.658050
1759264981.3290455,1.6579,1.6581,1.658000
1759264981.586324,1.658,1.6581,1.658050
1759264981.834502,1.658,1.6581,1.658050
1759264982.103957,1.658,1.6583,1.658150
1759264982.3590798,1.6582,1.6583,1.658250
1759264982.6673787,1.6582,1.6583,1.658250
1759264982.9184704,1.6582,1.6583,1.658250
1759264983.1984048,1.6582,1.6583,1.658250
1759264983.5205364,1.6581,1.6582,1.658150
1759264983.8076105,1.6581,1.6582,1.658150
1759264984.0651777,1.6579,1.6581,1.658000
1759264984.372003,1.6579,1.658,1.657950
1759264984.614826,1.6579,1.658,1.657950
1759264984.8686733,1.658,1.6583,1.658150
1759264985.1183522,1.6581,1.6582,1.658150
1759264985.3960567,1.6582,1.6585,1.658350
1759264985.6232994,1.6584,1.6585,1.658450
1759264985.8715374,1.658,1.6581,1.658050
1759264986.1293335,1.6567,1.6569,1.656800
1759264986.4032187,1.6567,1.657,1.656850
1759264986.6300573,1.6569,1.6573,1.657100
1759264986.8780243,1.657,1.6573,1.657150
1759264987.1308115,1.657,1.6573,1.657150
1759264987.4881155,1.657,1.6573,1.657150
1759264987.7933197,1.6571,1.6573,1.657200
1759264988.0701132,1.657,1.6573,1.657150
1759264988.3865836,1.6569,1.6571,1.657000
1759264988.638204,1.6569,1.657,1.656950
1759264988.8913803,1.6569,1.657,1.656950
1759264989.18211,1.6569,1.657,1.656950
1759264989.4648929,1.6569,1.657,1.656950
1759264989.7212024,1.6567,1.657,1.656850
1759264989.9826524,1.6567,1.657,1.656850
1759264990.2986732,1.6567,1.657,1.656850
1759264990.5537424,1.6566,1.6568,1.656700
1759264990.8143542,1.6566,1.6569,1.656750
1759264991.0666625,1.6566,1.6569,1.656750
1759264991.325334,1.6564,1.6566,1.656500
1759264991.5852747,1.6565,1.6566,1.656550
1759264991.967464,1.6565,1.6566,1.656550
1759264992.216858,1.6565,1.6567,1.656600
1759264992.4811263,1.6565,1.6566,1.656550
1759264992.7320993,1.6566,1.6567,1.656650
1759264992.9826806,1.6566,1.6567,1.656650
1759264993.240325,1.6566,1.6567,1.656650
1759264993.5568757,1.6565,1.6566,1.656550
1759264993.8084624,1.6565,1.6566,1.656550
1759264994.1007707,1.6565,1.6566,1.656550
1759264994.4475646,1.6565,1.6566,1.656550
1759264994.7205453,1.6565,1.6566,1.656550
1759264994.973961,1.6565,1.6566,1.656550
1759264995.4951239,1.6565,1.6567,1.656600
1759264995.8031836,1.6565,1.6566,1.656550
1759264996.0530403,1.6564,1.6565,1.656450
1759264996.3148468,1.6562,1.6563,1.656250
1759264996.566053,1.6562,1.6563,1.656250
1759264996.8430974,1.656,1.6561,1.656050
1759264997.098027,1.656,1.6561,1.656050
1759264997.4358795,1.6559,1.656,1.655950
1759264997.6828337,1.6558,1.6559,1.655850
1759264997.9420233,1.6556,1.6558,1.655700
1759264998.2180626,1.6556,1.6557,1.655650
1759264998.4918554,1.6556,1.6558,1.655700
1759264998.7434068,1.6557,1.6558,1.655750
1759264998.9941711,1.6556,1.6558,1.655700
1759264999.253165,1.6553,1.6555,1.655400
1759264999.5042179,1.6553,1.6554,1.655350
1759264999.7556403,1.6553,1.6554,1.655350
1759265000.007769,1.6553,1.6554,1.655350
1759265000.282024,1.6552,1.6554,1.655300
1759265000.55655,1.6553,1.6554,1.655350
1759265000.8274734,1.6556,1.6558,1.655700
1759265001.0993052,1.6557,1.6559,1.655800
1759265001.3582969,1.6558,1.6559,1.655850
1759265001.6019812,1.6546,1.6549,1.654750
1759265001.8554766,1.6544,1.6548,1.654600
1759265002.1089911,1.6536,1.6537,1.653650
1759265002.3728642,1.6536,1.6537,1.653650
1759265002.6152356,1.6535,1.6536,1.653550
1759265002.9522097,1.6535,1.6536,1.653550
1759265003.2020497,1.653,1.6533,1.653150
1759265003.4703605,1.6529,1.653,1.652950
1759265003.7767296,1.6522,1.6523,1.652250
1759265004.046896,1.652,1.6525,1.652250
1759265004.3016524,1.652,1.6521,1.652050
1759265004.5560322,1.6519,1.652,1.651950
1759265004.8495564,1.6519,1.652,1.651950
1759265005.1070364,1.6518,1.6519,1.651850
1759265005.3652942,1.6518,1.6519,1.651850
1759265005.6195304,1.6518,1.6519,1.651850
1759265005.8879805,1.6514,1.6518,1.651600
1759265006.1487136,1.6534,1.6535,1.653450
1759265006.399007,1.6544,1.6545,1.654450
1759265006.6571488,1.655,1.6551,1.655050
1759265006.9114406,1.655,1.6551,1.655050
1759265007.1640806,1.6553,1.6554,1.655350
1759265007.4423292,1.6561,1.6562,1.656150
1759265007.670658,1.6564,1.6565,1.656450
1759265007.9245293,1.6566,1.6567,1.656650
1759265008.1764739,1.6566,1.6567,1.656650
1759265008.4706743,1.657,1.6571,1.657050
1759265008.7314727,1.657,1.6571,1.657050
1759265009.0148988,1.657,1.6571,1.657050
1759265009.269602,1.657,1.6571,1.657050
1759265009.5236075,1.657,1.6571,1.657050
1759265009.782891,1.657,1.6571,1.657050
1759265010.0470238,1.6571,1.6572,1.657150
1759265010.3100967,1.6571,1.6572,1.657150
1759265010.5757606,1.6572,1.6573,1.657250
1759265010.8294814,1.6573,1.6574,1.657350
1759265011.1072128,1.6574,1.6575,1.657450
1759265011.37321,1.6574,1.6575,1.657450
1759265011.6250453,1.6574,1.6575,1.657450
1759265011.9574354,1.6574,1.6575,1.657450
1759265012.2647002,1.6574,1.6575,1.657450
1759265012.6310897,1.6574,1.6575,1.657450
1759265013.0015876,1.6574,1.6575,1.657450
1759265013.26328,1.6574,1.6575,1.657450
1759265013.5869503,1.6574,1.6575,1.657450
1759265013.8763497,1.6574,1.6575,1.657450
1759265014.126149,1.6575,1.6576,1.657550
1759265014.3817828,1.6577,1.6578,1.657750
1759265014.6328826,1.6577,1.6578,1.657750
1759265014.8843248,1.6576,1.6578,1.657700
1759265015.1473174,1.6577,1.6578,1.657750
1759265015.4812648,1.6577,1.6578,1.657750
1759265015.7317824,1.6577,1.6578,1.657750
1759265016.096191,1.6576,1.6578,1.657700
1759265016.3556519,1.6573,1.6575,1.657400
1759265016.6070125,1.6573,1.6575,1.657400
1759265016.909639,1.6572,1.6573,1.657250
1759265017.1701384,1.6573,1.6575,1.657400
1759265017.421825,1.6574,1.6575,1.657450
1759265017.6744936,1.657,1.6573,1.657150
1759265017.9774156,1.6571,1.6574,1.657250
1759265018.2435093,1.6568,1.6569,1.656850
1759265018.4928246,1.6566,1.6568,1.656700
1759265018.7429283,1.6566,1.6568,1.656700
1759265018.9985106,1.6568,1.6569,1.656850
1759265019.2619698,1.6568,1.6569,1.656850
1759265019.5103347,1.6555,1.6557,1.655600
1759265019.7649949,1.6557,1.6558,1.655750
1759265020.018366,1.6557,1.656,1.655850
1759265020.2869747,1.6557,1.6559,1.655800
1759265020.5389655,1.6557,1.656,1.655850
1759265020.7877564,1.656,1.6562,1.656100
1759265021.0412064,1.6561,1.6563,1.656200
1759265021.3381405,1.6557,1.6561,1.655900
1759265021.5905814,1.6559,1.656,1.655950
1759265021.844707,1.6562,1.6563,1.656250
1759265022.0967636,1.6561,1.6564,1.656250
1759265022.5089343,1.6563,1.6564,1.656350
1759265022.83334,1.6563,1.6564,1.656350
1759265023.1012027,1.6563,1.6564,1.656350
1759265023.4848604,1.6563,1.6564,1.656350
1759265023.7638392,1.6563,1.6564,1.656350
1759265024.0175364,1.6565,1.6567,1.656600
1759265024.2704453,1.6563,1.6565,1.656400
1759265024.5229657,1.6564,1.6567,1.656550
1759265024.827642,1.6566,1.6567,1.656650
1759265025.0769603,1.6566,1.6567,1.656650
1759265025.332779,1.6566,1.6567,1.656650
1759265025.582549,1.6568,1.6569,1.656850
1759265025.8363798,1.6568,1.6569,1.656850
1759265026.097298,1.6572,1.6573,1.657250
1759265026.3769293,1.6568,1.6571,1.656950
1759265026.6219273,1.6569,1.6571,1.657000
1759265026.9060867,1.657,1.6571,1.657050
1759265027.1929743,1.657,1.6571,1.657050
1759265027.5360742,1.6571,1.6574,1.657250
1759265027.8460333,1.6571,1.6573,1.657200
1759265028.096085,1.6571,1.6573,1.657200
1759265028.3484251,1.6571,1.6573,1.657200
1759265028.634681,1.657,1.6571,1.657050
1759265028.9105515,1.657,1.6571,1.657050
1759265029.1725361,1.6571,1.6573,1.657200
1759265029.456725,1.6571,1.6572,1.657150
1759265029.935894,1.6571,1.6572,1.657150
1759265030.2396183,1.6571,1.6572,1.657150
1759265030.578551,1.6571,1.6572,1.657150
1759265030.8226397,1.6567,1.657,1.656850
1759265031.073116,1.6567,1.657,1.656850
1759265031.376803,1.6567,1.657,1.656850
1759265031.6644979,1.6567,1.657,1.656850
1759265031.9849703,1.6567,1.657,1.656850
1759265032.2777014,1.6567,1.657,1.656850
1759265032.530579,1.6567,1.657,1.656850
1759265032.8111093,1.6567,1.657,1.656850
1759265033.1256886,1.6567,1.6569,1.656800
1759265033.3787677,1.6566,1.6569,1.656750
1759265033.6929157,1.6566,1.6569,1.656750
1759265034.058081,1.6567,1.6568,1.656750
1759265034.310044,1.6567,1.6569,1.656800
1759265034.5772898,1.6567,1.6568,1.656750
1759265034.9245589,1.6567,1.6568,1.656750
1759265035.1789765,1.6567,1.6568,1.656750
1759265035.42923,1.6569,1.6571,1.657000
1759265035.6909623,1.657,1.6571,1.657050
1759265035.9731762,1.6567,1.6569,1.656800
1759265036.2263114,1.6567,1.6568,1.656750
1759265036.4759834,1.6567,1.6569,1.656800
1759265036.8293724,1.6571,1.6573,1.657200
1759265037.0859098,1.657,1.6575,1.657250
1759265037.3374076,1.657,1.6571,1.657050
1759265037.6428099,1.657,1.6571,1.657050
1759265037.9395874,1.657,1.6571,1.657050
1759265038.1927474,1.657,1.6571,1.657050
1759265038.464943,1.657,1.6571,1.657050
1759265038.722602,1.657,1.6572,1.657100
1759265038.9981508,1.657,1.6571,1.657050
1759265039.2905693,1.657,1.6572,1.657100
1759265039.543895,1.657,1.6571,1.657050
1759265039.830159,1.657,1.6573,1.657150
1759265040.07495,1.657,1.6572,1.657100
1759265040.350715,1.6571,1.6573,1.657200
1759265040.6167152,1.6572,1.6573,1.657250
1759265040.8787029,1.6572,1.6575,1.657350
1759265041.147719,1.6574,1.6575,1.657450
1759265041.4789853,1.6571,1.6573,1.657200
1759265041.7347786,1.6573,1.6574,1.657350
1759265041.9887211,1.6571,1.6575,1.657300
1759265042.2393134,1.6571,1.6572,1.657150
1759265042.4900932,1.657,1.6571,1.657050
1759265042.7414901,1.6567,1.6569,1.656800
1759265043.0013046,1.6568,1.657,1.656900
1759265043.2496085,1.6568,1.6571,1.656950
1759265043.6579456,1.657,1.6571,1.657050
1759265043.9256566,1.657,1.6573,1.657150
1759265044.2271562,1.6569,1.6572,1.657050
1759265044.4846718,1.6571,1.6572,1.657150
1759265044.7505665,1.6571,1.6572,1.657150
1759265045.0012045,1.6569,1.6572,1.657050
1759265045.2487028,1.657,1.6571,1.657050
1759265045.5628653,1.657,1.6571,1.657050
1759265045.804724,1.657,1.6571,1.657050
1759265046.060351,1.657,1.6571,1.657050
1759265046.7079935,1.657,1.6571,1.657050
1759265046.9893396,1.657,1.6571,1.657050
1759265047.7193983,1.657,1.6571,1.657050
1759265048.2208333,1.657,1.6571,1.657050
1759265048.5244339,1.657,1.6571,1.657050
1759265048.8653536,1.657,1.6571,1.657050
1759265049.1600025,1.6569,1.657,1.656950
1759265049.4372275,1.6572,1.6573,1.657250
1759265049.669145,1.6572,1.6573,1.657250
1759265049.9317803,1.6572,1.6573,1.657250
1759265050.2235107,1.6572,1.6573,1.657250
1759265050.5291677,1.6571,1.6572,1.657150
1759265050.818396,1.6571,1.6573,1.657200
1759265051.3107116,1.6571,1.6572,1.657150
1759265051.6373115,1.6571,1.6572,1.657150
1759265051.896892,1.6571,1.6573,1.657200
1759265052.1629245,1.657,1.6573,1.657150
1759265052.4607046,1.657,1.6573,1.657150
1759265052.755813,1.657,1.6573,1.657150
1759265053.1272602,1.657,1.6573,1.657150
1759265053.391876,1.6571,1.6574,1.657250
1759265053.6443338,1.6571,1.6573,1.657200
1759265053.8945055,1.6571,1.6573,1.657200
1759265054.2805765,1.657,1.6573,1.657150
1759265054.5428667,1.657,1.6573,1.657150
1759265054.8220294,1.657,1.6572,1.657100
1759265055.0844293,1.657,1.6572,1.657100
1759265055.553306,1.657,1.6572,1.657100
1759265055.845249,1.6571,1.6574,1.657250
1759265056.0952458,1.6571,1.6574,1.657250
1759265056.3796332,1.6573,1.6574,1.657350
1759265056.6797957,1.6573,1.6574,1.657350
